"data";"diga_id";"diga_nome";"invaso_capacita_mln_m3"
"2007-08-01";"17";"POZZILLO";"20.67"
"2007-09-01";"17";"POZZILLO";"5.20"
"2007-10-01";"17";"POZZILLO";"4.61"
"2007-10-31";"17";"POZZILLO";"5.13"
"2007-11-30";"17";"POZZILLO";"9.53"
"2007-12-31";"17";"POZZILLO";"21.56"
"2008-01-31";"17";"POZZILLO";"41.96"
"2008-02-29";"17";"POZZILLO";"46.33"
"2008-04-01";"17";"POZZILLO";"54.17"
"2008-05-01";"17";"POZZILLO";"57.01"
"2008-06-01";"17";"POZZILLO";"56.11"
"2008-07-01";"17";"POZZILLO";"48.47"
"2008-08-01";"17";"POZZILLO";"26.02"
"2008-09-01";"17";"POZZILLO";"5.27"
"2008-10-01";"17";"POZZILLO";"4.17"
"2008-10-31";"17";"POZZILLO";"4.20"
"2008-11-30";"17";"POZZILLO";"5.63"
"2008-12-31";"17";"POZZILLO";"39.18"
"2009-01-31";"17";"POZZILLO";"106.05"
"2009-02-28";"17";"POZZILLO";"106.34"
"2009-04-01";"17";"POZZILLO";"104.00"
"2009-05-01";"17";"POZZILLO";"107.68"
"2009-06-01";"17";"POZZILLO";"106.05"
"2009-07-01";"17";"POZZILLO";"94.22"
"2009-08-01";"17";"POZZILLO";"73.10"
"2009-09-01";"17";"POZZILLO";"52.00"
"2009-10-01";"17";"POZZILLO";"44.25"
"2009-10-31";"17";"POZZILLO";"56.53"
"2009-11-30";"17";"POZZILLO";"59.74"
"2009-12-31";"17";"POZZILLO";"59.26"
"2010-01-31";"17";"POZZILLO";"76.30"
"2010-02-28";"17";"POZZILLO";"89.61"
"2010-04-01";"17";"POZZILLO";"103.22"
"2010-05-01";"17";"POZZILLO";"87.91"
"2010-06-01";"17";"POZZILLO";"87.83"
"2010-07-01";"17";"POZZILLO";"79.32"
"2010-08-01";"17";"POZZILLO";"55.50"
"2010-09-01";"17";"POZZILLO";"30.09"
"2010-10-01";"17";"POZZILLO";"13.58"
"2010-10-31";"17";"POZZILLO";"14.77"
"2010-11-30";"17";"POZZILLO";"15.84"
"2010-12-31";"17";"POZZILLO";"18.26"
"2011-01-31";"17";"POZZILLO";"20.55"
"2011-02-28";"17";"POZZILLO";"54.29"
"2011-04-01";"17";"POZZILLO";"77.93"
"2011-05-01";"17";"POZZILLO";"83.16"
"2011-06-01";"17";"POZZILLO";"85.42"
"2011-07-01";"17";"POZZILLO";"78.72"
"2011-08-01";"17";"POZZILLO";"52.72"
"2011-09-01";"17";"POZZILLO";"27.46"
"2011-10-01";"17";"POZZILLO";"9.24"
"2011-10-31";"17";"POZZILLO";"10.51"
"2011-11-30";"17";"POZZILLO";"11.99"
"2011-12-31";"17";"POZZILLO";"28.60"
"2012-01-31";"17";"POZZILLO";"53.39"
"2012-02-29";"17";"POZZILLO";"107.90"
"2012-04-01";"17";"POZZILLO";"100.67"
"2012-05-01";"17";"POZZILLO";"100.08"
"2012-06-01";"17";"POZZILLO";"100.21"
"2012-07-01";"17";"POZZILLO";"91.26"
"2012-08-01";"17";"POZZILLO";"72.26"
"2012-09-01";"17";"POZZILLO";"50.79"
"2012-10-01";"17";"POZZILLO";"31.56"
"2012-10-31";"17";"POZZILLO";"24.10"
"2012-11-30";"17";"POZZILLO";"23.91"
"2012-12-31";"17";"POZZILLO";"26.68"
"2013-01-31";"17";"POZZILLO";"39.88"
"2013-02-28";"17";"POZZILLO";"54.02"
"2013-04-01";"17";"POZZILLO";"91.13"
"2013-05-01";"17";"POZZILLO";"95.00"
"2013-06-01";"17";"POZZILLO";"93.39"
"2013-07-01";"17";"POZZILLO";"78.44"
"2013-08-01";"17";"POZZILLO";"60.23"
"2013-09-01";"17";"POZZILLO";"32.90"
"2013-10-01";"17";"POZZILLO";"23.96"
"2013-10-31";"17";"POZZILLO";"12.42"
"2013-11-30";"17";"POZZILLO";"8.24"
"2013-12-31";"17";"POZZILLO";"19.46"
"2014-01-31";"17";"POZZILLO";"20.32"
"2014-02-28";"17";"POZZILLO";"43.26"
"2014-04-01";"17";"POZZILLO";"54.89"
"2014-05-01";"17";"POZZILLO";"66.52"
"2014-06-01";"17";"POZZILLO";"68.03"
"2014-07-01";"17";"POZZILLO";"61.00"
"2014-08-01";"17";"POZZILLO";"47.50"
"2014-09-01";"17";"POZZILLO";"27.21"
"2014-10-01";"17";"POZZILLO";"15.83"
"2014-10-31";"17";"POZZILLO";"14.29"
"2014-11-30";"17";"POZZILLO";"15.36"
"2014-12-31";"17";"POZZILLO";"17.14"
"2015-01-31";"17";"POZZILLO";"50.51"
"2015-02-28";"17";"POZZILLO";"106.57"
"2015-04-01";"17";"POZZILLO";"109.15"
"2015-05-01";"17";"POZZILLO";"99.05"
"2015-06-01";"17";"POZZILLO";"97.90"
"2015-07-01";"17";"POZZILLO";"91.26"
"2015-08-01";"17";"POZZILLO";"70.97"
"2015-09-01";"17";"POZZILLO";"47.33"
"2015-10-01";"17";"POZZILLO";"29.20"
"2015-10-31";"17";"POZZILLO";"20.19"
"2015-11-30";"17";"POZZILLO";"38.67"
"2015-12-31";"17";"POZZILLO";"42.06"
"2016-01-31";"17";"POZZILLO";"54.43"
"2016-02-29";"17";"POZZILLO";"60.41"
"2016-04-01";"17";"POZZILLO";"74.18"
"2016-05-01";"17";"POZZILLO";"75.80"
"2016-06-01";"17";"POZZILLO";"76.30"
"2016-07-01";"17";"POZZILLO";"73.87"
"2016-08-01";"17";"POZZILLO";"55.88"
"2016-09-01";"17";"POZZILLO";"30.52"
"2016-10-01";"17";"POZZILLO";"14.75"
"2016-10-31";"17";"POZZILLO";"10.72"
"2016-11-30";"17";"POZZILLO";"5.12"
"2016-12-31";"17";"POZZILLO";"6.23"
"2017-01-31";"17";"POZZILLO";"37.58"
"2017-02-28";"17";"POZZILLO";"51.77"
"2017-04-01";"17";"POZZILLO";"66.83"
"2017-05-01";"17";"POZZILLO";"68.52"
"2017-06-01";"17";"POZZILLO";"67.31"
"2017-07-01";"17";"POZZILLO";"50.91"
"2017-08-01";"17";"POZZILLO";"23.27"
"2017-09-01";"17";"POZZILLO";"4.80"
"2017-10-01";"17";"POZZILLO";"4.69"
"2017-10-31";"17";"POZZILLO";"4.47"
"2017-11-30";"17";"POZZILLO";"4.60"
"2017-12-31";"17";"POZZILLO";"4.55"
"2018-01-31";"17";"POZZILLO";"5.74"
"2018-02-28";"17";"POZZILLO";"19.51"
"2018-04-01";"17";"POZZILLO";"33.46"
"2018-05-01";"17";"POZZILLO";"36.19"
"2018-06-01";"17";"POZZILLO";"36.34"
"2018-07-01";"17";"POZZILLO";"34.97"
"2018-08-01";"17";"POZZILLO";"17.84"
"2018-09-01";"17";"POZZILLO";"9.06"
"2018-10-01";"17";"POZZILLO";"6.12"
"2018-10-31";"17";"POZZILLO";"9.81"
"2018-11-30";"17";"POZZILLO";"26.16"
"2018-12-31";"17";"POZZILLO";"34.87"
"2019-01-31";"17";"POZZILLO";"79.89"
"2019-02-28";"17";"POZZILLO";"87.31"
"2019-04-01";"17";"POZZILLO";"84.84"
"2019-05-01";"17";"POZZILLO";"90.87"
"2019-06-01";"17";"POZZILLO";"91.06"
"2019-07-01";"17";"POZZILLO";"76.80"
"2019-08-01";"17";"POZZILLO";"59.47"
"2019-09-01";"17";"POZZILLO";"31.91"
"2019-10-01";"17";"POZZILLO";"15.60"
"2019-10-31";"17";"POZZILLO";"12.85"
"2019-11-30";"17";"POZZILLO";"47.73"
"2019-12-31";"17";"POZZILLO";"61.78"
"2020-01-31";"17";"POZZILLO";"65.43"
"2020-02-29";"17";"POZZILLO";"67.73"
"2020-04-01";"17";"POZZILLO";"72.20"
"2020-05-01";"17";"POZZILLO";"71.15"
"2020-06-01";"17";"POZZILLO";"69.01"
"2020-07-01";"17";"POZZILLO";"58.93"
"2020-08-01";"17";"POZZILLO";"37.01"
"2020-09-01";"17";"POZZILLO";"13.92"
"2020-10-01";"17";"POZZILLO";"5.30"
"2020-10-31";"17";"POZZILLO";"4.32"
"2020-11-30";"17";"POZZILLO";"3.88"
"2020-12-31";"17";"POZZILLO";"5.62"
"2021-01-31";"17";"POZZILLO";"8.81"
"2021-02-28";"17";"POZZILLO";"13.11"
"2021-04-01";"17";"POZZILLO";"24.84"
"2021-05-01";"17";"POZZILLO";"27.31"
"2006-12-31";"18";"PRIZZI";"6.18"
"2007-01-31";"18";"PRIZZI";"6.13"
"2007-02-28";"18";"PRIZZI";"6.16"
"2007-04-01";"18";"PRIZZI";"8.36"
"2007-05-01";"18";"PRIZZI";"8.36"
"2007-06-01";"18";"PRIZZI";"8.09"
"2007-07-01";"18";"PRIZZI";"7.72"
"2007-08-01";"18";"PRIZZI";"6.50"
"2007-09-01";"18";"PRIZZI";"4.97"
"2007-10-01";"18";"PRIZZI";"4.00"
"2007-10-31";"18";"PRIZZI";"3.85"
"2007-11-30";"18";"PRIZZI";"4.09"
"2007-12-31";"18";"PRIZZI";"4.84"
"2008-01-31";"18";"PRIZZI";"5.47"
"2008-02-29";"18";"PRIZZI";"5.53"
"2008-04-01";"18";"PRIZZI";"7.01"
"2008-05-01";"18";"PRIZZI";"7.36"
"2008-06-01";"18";"PRIZZI";"7.11"
"2008-07-01";"18";"PRIZZI";"6.16"
"2008-08-01";"18";"PRIZZI";"5.18"
"2008-09-01";"18";"PRIZZI";"3.58"
"2008-10-01";"18";"PRIZZI";"3.03"
"2008-10-31";"18";"PRIZZI";"2.53"
"2008-11-30";"18";"PRIZZI";"2.25"
"2008-12-31";"18";"PRIZZI";"2.31"
"2009-01-31";"18";"PRIZZI";"7.06"
"2009-02-28";"18";"PRIZZI";"8.43"
"2009-04-01";"18";"PRIZZI";"8.44"
"2009-05-01";"18";"PRIZZI";"8.43"
"2009-06-01";"18";"PRIZZI";"8.38"
"2009-07-01";"18";"PRIZZI";"8.19"
"2009-08-01";"18";"PRIZZI";"7.89"
"2009-09-01";"18";"PRIZZI";"7.17"
"2009-10-01";"18";"PRIZZI";"7.07"
"2009-10-31";"18";"PRIZZI";"7.83"
"2009-11-30";"18";"PRIZZI";"7.17"
"2009-12-31";"18";"PRIZZI";"8.36"
"2010-01-31";"18";"PRIZZI";"8.36"
"2010-02-28";"18";"PRIZZI";"8.36"
"2010-04-01";"18";"PRIZZI";"8.36"
"2010-05-01";"18";"PRIZZI";"8.36"
"2010-06-01";"18";"PRIZZI";"8.32"
"2010-07-01";"18";"PRIZZI";"8.10"
"2010-08-01";"18";"PRIZZI";"7.81"
"2010-09-01";"18";"PRIZZI";"7.46"
"2010-10-01";"18";"PRIZZI";"6.08"
"2010-10-31";"18";"PRIZZI";"5.42"
"2010-11-30";"18";"PRIZZI";"5.58"
"2010-12-31";"18";"PRIZZI";"5.61"
"2011-01-31";"18";"PRIZZI";"5.90"
"2011-02-28";"18";"PRIZZI";"7.49"
"2011-04-01";"18";"PRIZZI";"8.06"
"2011-05-01";"18";"PRIZZI";"8.35"
"2011-06-01";"18";"PRIZZI";"8.28"
"2011-07-01";"18";"PRIZZI";"8.24"
"2011-08-01";"18";"PRIZZI";"7.92"
"2011-09-01";"18";"PRIZZI";"6.76"
"2011-10-01";"18";"PRIZZI";"5.89"
"2011-10-31";"18";"PRIZZI";"5.01"
"2011-11-30";"18";"PRIZZI";"3.52"
"2011-12-31";"18";"PRIZZI";"3.83"
"2012-01-31";"18";"PRIZZI";"5.28"
"2012-02-29";"18";"PRIZZI";"8.43"
"2012-04-01";"18";"PRIZZI";"8.32"
"2012-05-01";"18";"PRIZZI";"7.97"
"2012-06-01";"18";"PRIZZI";"7.94"
"2012-07-01";"18";"PRIZZI";"7.33"
"2012-08-01";"18";"PRIZZI";"6.55"
"2012-09-01";"18";"PRIZZI";"4.66"
"2012-10-01";"18";"PRIZZI";"3.63"
"2012-10-31";"18";"PRIZZI";"3.32"
"2012-11-30";"18";"PRIZZI";"3.26"
"2012-12-31";"18";"PRIZZI";"4.05"
"2013-01-31";"18";"PRIZZI";"7.88"
"2013-02-28";"18";"PRIZZI";"7.55"
"2013-04-01";"18";"PRIZZI";"7.97"
"2013-05-01";"18";"PRIZZI";"7.08"
"2013-06-01";"18";"PRIZZI";"7.03"
"2013-07-01";"18";"PRIZZI";"6.81"
"2013-08-01";"18";"PRIZZI";"0.63"
"2013-09-01";"18";"PRIZZI";"5.63"
"2013-10-01";"18";"PRIZZI";"5.50"
"2013-10-31";"18";"PRIZZI";"5.33"
"2013-11-30";"18";"PRIZZI";"3.10"
"2013-12-31";"18";"PRIZZI";"5.92"
"2014-01-31";"18";"PRIZZI";"5.98"
"2014-02-28";"18";"PRIZZI";"6.45"
"2014-04-01";"18";"PRIZZI";"7.97"
"2014-05-01";"18";"PRIZZI";"7.97"
"2014-06-01";"18";"PRIZZI";"7.96"
"2014-07-01";"18";"PRIZZI";"7.48"
"2014-08-01";"18";"PRIZZI";"6.48"
"2014-09-01";"18";"PRIZZI";"5.37"
"2014-10-01";"18";"PRIZZI";"4.05"
"2014-10-31";"18";"PRIZZI";"1.90"
"2014-11-30";"18";"PRIZZI";"1.32"
"2014-12-31";"18";"PRIZZI";"1.44"
"2015-01-31";"18";"PRIZZI";"3.09"
"2015-02-28";"18";"PRIZZI";"7.97"
"2015-04-01";"18";"PRIZZI";"7.97"
"2015-05-01";"18";"PRIZZI";"7.97"
"2015-06-01";"18";"PRIZZI";"7.91"
"2015-07-01";"18";"PRIZZI";"7.45"
"2015-08-01";"18";"PRIZZI";"6.81"
"2015-09-01";"18";"PRIZZI";"6.22"
"2015-10-01";"18";"PRIZZI";"5.10"
"2015-10-31";"18";"PRIZZI";"5.72"
"2015-11-30";"18";"PRIZZI";"4.83"
"2015-12-31";"18";"PRIZZI";"2.45"
"2016-01-31";"18";"PRIZZI";"3.28"
"2016-02-29";"18";"PRIZZI";"4.27"
"2016-04-01";"18";"PRIZZI";"6.44"
"2016-05-01";"18";"PRIZZI";"6.71"
"2016-06-01";"18";"PRIZZI";"6.47"
"2016-07-01";"18";"PRIZZI";"5.72"
"2016-08-01";"18";"PRIZZI";"4.16"
"2016-09-01";"18";"PRIZZI";"2.64"
"2016-10-01";"18";"PRIZZI";"1.92"
"2016-10-31";"18";"PRIZZI";"1.50"
"2016-11-30";"18";"PRIZZI";"2.18"
"2016-12-31";"18";"PRIZZI";"2.26"
"2017-01-31";"18";"PRIZZI";"5.57"
"2017-02-28";"18";"PRIZZI";"7.83"
"2017-04-01";"18";"PRIZZI";"7.80"
"2017-05-01";"18";"PRIZZI";"7.94"
"2017-06-01";"18";"PRIZZI";"7.47"
"2017-07-01";"18";"PRIZZI";"5.89"
"2017-08-01";"18";"PRIZZI";"5.76"
"2017-09-01";"18";"PRIZZI";"4.48"
"2017-10-01";"18";"PRIZZI";"3.30"
"2017-10-31";"18";"PRIZZI";"2.40"
"2017-11-30";"18";"PRIZZI";"1.79"
"2017-12-31";"18";"PRIZZI";"1.48"
"2018-01-31";"18";"PRIZZI";"1.63"
"2018-02-28";"18";"PRIZZI";"4.75"
"2018-04-01";"18";"PRIZZI";"6.71"
"2018-05-01";"18";"PRIZZI";"7.13"
"2018-06-01";"18";"PRIZZI";"7.20"
"2018-07-01";"18";"PRIZZI";"6.78"
"2018-08-01";"18";"PRIZZI";"5.86"
"2018-09-01";"18";"PRIZZI";"5.27"
"2018-10-01";"18";"PRIZZI";"4.75"
"2018-10-31";"18";"PRIZZI";"4.84"
"2018-11-30";"18";"PRIZZI";"7.48"
"2018-12-31";"18";"PRIZZI";"7.85"
"2019-01-31";"18";"PRIZZI";"7.84"
"2019-02-28";"18";"PRIZZI";"7.95"
"2019-04-01";"18";"PRIZZI";"7.84"
"2019-05-01";"18";"PRIZZI";"7.87"
"2019-06-01";"18";"PRIZZI";"7.97"
"2019-07-01";"18";"PRIZZI";"7.49"
"2019-08-01";"18";"PRIZZI";"6.50"
"2019-09-01";"18";"PRIZZI";"4.94"
"2019-10-01";"18";"PRIZZI";"4.55"
"2019-10-31";"18";"PRIZZI";"3.92"
"2019-11-30";"18";"PRIZZI";"4.18"
"2019-12-31";"18";"PRIZZI";"6.30"
"2020-01-31";"18";"PRIZZI";"6.41"
"2020-02-29";"18";"PRIZZI";"6.26"
"2020-04-01";"18";"PRIZZI";"7.13"
"2020-05-01";"18";"PRIZZI";"7.38"
"2020-06-01";"18";"PRIZZI";"7.26"
"2020-07-01";"18";"PRIZZI";"6.52"
"2020-08-01";"18";"PRIZZI";"5.76"
"2020-09-01";"18";"PRIZZI";"4.57"
"2020-10-01";"18";"PRIZZI";"3.58"
"2020-10-31";"18";"PRIZZI";"2.76"
"2020-11-30";"18";"PRIZZI";"2.37"
"2020-12-31";"18";"PRIZZI";"3.46"
"2021-01-31";"18";"PRIZZI";"5.33"
"2021-02-28";"18";"PRIZZI";"6.96"
"2021-04-01";"18";"PRIZZI";"7.73"
"2021-05-01";"18";"PRIZZI";"7.76"
"2018-12-31";"19";"RAGOLETO";"10.68"
"2019-01-31";"19";"RAGOLETO";"11.41"
"2019-02-28";"19";"RAGOLETO";"16.04"
"2019-04-01";"19";"RAGOLETO";"16.49"
"2019-05-01";"19";"RAGOLETO";"16.77"
"2019-06-01";"19";"RAGOLETO";"16.48"
"2019-07-01";"19";"RAGOLETO";"15.66"
"2019-08-01";"19";"RAGOLETO";"14.06"
"2019-09-01";"19";"RAGOLETO";"12.50"
"2019-10-01";"19";"RAGOLETO";"11.88"
"2019-10-31";"19";"RAGOLETO";"12.54"
"2019-11-30";"19";"RAGOLETO";"15.91"
"2019-12-31";"19";"RAGOLETO";"16.12"
"2020-01-31";"19";"RAGOLETO";"15.75"
"2020-02-29";"19";"RAGOLETO";"15.89"
"2020-04-01";"19";"RAGOLETO";"16.87"
"2020-05-01";"19";"RAGOLETO";"17.10"
"2020-06-01";"19";"RAGOLETO";"16.83"
"2020-07-01";"19";"RAGOLETO";"15.91"
"2020-08-01";"19";"RAGOLETO";"15.06"
"2020-09-01";"19";"RAGOLETO";"13.71"
"2020-10-01";"19";"RAGOLETO";"12.88"
"2020-10-31";"19";"RAGOLETO";"12.24"
"2020-11-30";"19";"RAGOLETO";"11.88"
"2020-12-31";"19";"RAGOLETO";"12.25"
"2021-01-31";"19";"RAGOLETO";"12.21"
"2021-02-28";"19";"RAGOLETO";"12.32"
"2021-04-01";"19";"RAGOLETO";"12.11"
"2021-05-01";"19";"RAGOLETO";"11.57"
"2006-12-31";"20";"ROSAMARINA";"62.34"
"2007-01-31";"20";"ROSAMARINA";"58.80"
"2007-02-28";"20";"ROSAMARINA";"55.31"
"2007-04-01";"20";"ROSAMARINA";"61.17"
"2007-05-01";"20";"ROSAMARINA";"66.55"
"2007-06-01";"20";"ROSAMARINA";"63.40"
"2007-07-01";"20";"ROSAMARINA";"59.17"
"2007-08-01";"20";"ROSAMARINA";"52.79"
"2007-09-01";"20";"ROSAMARINA";"45.83"
"2007-10-01";"20";"ROSAMARINA";"39.92"
"2007-10-31";"20";"ROSAMARINA";"36.56"
"2007-11-30";"20";"ROSAMARINA";"34.46"
"2007-12-31";"20";"ROSAMARINA";"35.40"
"2008-01-31";"20";"ROSAMARINA";"36.63"
"2008-02-29";"20";"ROSAMARINA";"35.74"
"2008-04-01";"20";"ROSAMARINA";"38.63"
"2008-05-01";"20";"ROSAMARINA";"37.45"
"2008-06-01";"20";"ROSAMARINA";"33.51"
"2008-07-01";"20";"ROSAMARINA";"29.68"
"2008-08-01";"20";"ROSAMARINA";"24.16"
"2008-09-01";"20";"ROSAMARINA";"18.23"
"2008-10-01";"20";"ROSAMARINA";"14.44"
"2008-10-31";"20";"ROSAMARINA";"11.90"
"2008-11-30";"20";"ROSAMARINA";"10.48"
"2008-12-31";"20";"ROSAMARINA";"9.95"
"2009-01-31";"20";"ROSAMARINA";"33.88"
"2009-02-28";"20";"ROSAMARINA";"60.58"
"2009-04-01";"20";"ROSAMARINA";"82.26"
"2009-05-01";"20";"ROSAMARINA";"86.54"
"2009-06-01";"20";"ROSAMARINA";"83.96"
"2009-07-01";"20";"ROSAMARINA";"79.02"
"2009-08-01";"20";"ROSAMARINA";"73.11"
"2009-09-01";"20";"ROSAMARINA";"66.66"
"2009-10-01";"20";"ROSAMARINA";"66.34"
"2009-10-31";"20";"ROSAMARINA";"75.24"
"2009-11-30";"20";"ROSAMARINA";"76.24"
"2009-12-31";"20";"ROSAMARINA";"83.64"
"2010-01-31";"20";"ROSAMARINA";"102.56"
"2010-02-28";"20";"ROSAMARINA";"98.09"
"2010-04-01";"20";"ROSAMARINA";"101.95"
"2010-05-01";"20";"ROSAMARINA";"101.72"
"2010-06-01";"20";"ROSAMARINA";"99.76"
"2010-07-01";"20";"ROSAMARINA";"96.46"
"2010-08-01";"20";"ROSAMARINA";"91.99"
"2010-09-01";"20";"ROSAMARINA";"86.32"
"2010-10-01";"20";"ROSAMARINA";"82.88"
"2010-10-31";"20";"ROSAMARINA";"80.39"
"2010-11-30";"20";"ROSAMARINA";"78.48"
"2010-12-31";"20";"ROSAMARINA";"76.36"
"2011-01-31";"20";"ROSAMARINA";"75.55"
"2011-02-28";"20";"ROSAMARINA";"87.07"
"2011-04-01";"20";"ROSAMARINA";"97.71"
"2011-05-01";"20";"ROSAMARINA";"96.13"
"2011-06-01";"20";"ROSAMARINA";"93.58"
"2011-07-01";"20";"ROSAMARINA";"89.57"
"2011-08-01";"20";"ROSAMARINA";"83.75"
"2011-09-01";"20";"ROSAMARINA";"77.49"
"2011-10-01";"20";"ROSAMARINA";"72.88"
"2011-10-31";"20";"ROSAMARINA";"69.75"
"2011-11-30";"20";"ROSAMARINA";"66.98"
"2011-12-31";"20";"ROSAMARINA";"65.09"
"2012-01-31";"20";"ROSAMARINA";"66.52"
"2012-02-29";"20";"ROSAMARINA";"96.41"
"2012-04-01";"20";"ROSAMARINA";"101.81"
"2012-05-01";"20";"ROSAMARINA";"101.48"
"2012-06-01";"20";"ROSAMARINA";"97.62"
"2012-07-01";"20";"ROSAMARINA";"92.35"
"2012-08-01";"20";"ROSAMARINA";"86.76"
"2012-09-01";"20";"ROSAMARINA";"80.82"
"2012-10-01";"20";"ROSAMARINA";"74.39"
"2012-10-31";"20";"ROSAMARINA";"67.04"
"2012-11-30";"20";"ROSAMARINA";"67.20"
"2012-12-31";"20";"ROSAMARINA";"64.80"
"2013-01-31";"20";"ROSAMARINA";"80.89"
"2013-02-28";"20";"ROSAMARINA";"99.30"
"2013-04-01";"20";"ROSAMARINA";"99.72"
"2013-05-01";"20";"ROSAMARINA";"99.86"
"2013-06-01";"20";"ROSAMARINA";"95.81"
"2013-07-01";"20";"ROSAMARINA";"90.45"
"2013-08-01";"20";"ROSAMARINA";"83.54"
"2013-09-01";"20";"ROSAMARINA";"76.74"
"2013-10-01";"20";"ROSAMARINA";"71.41"
"2013-10-31";"20";"ROSAMARINA";"67.20"
"2013-11-30";"20";"ROSAMARINA";"64.83"
"2013-12-31";"20";"ROSAMARINA";"65.51"
"2014-01-31";"20";"ROSAMARINA";"76.90"
"2014-02-28";"20";"ROSAMARINA";"94.33"
"2014-04-01";"20";"ROSAMARINA";"100.88"
"2014-05-01";"20";"ROSAMARINA";"101.58"
"2014-06-01";"20";"ROSAMARINA";"98.88"
"2014-07-01";"20";"ROSAMARINA";"93.84"
"2014-08-01";"20";"ROSAMARINA";"86.80"
"2014-09-01";"20";"ROSAMARINA";"79.56"
"2014-10-01";"20";"ROSAMARINA";"72.76"
"2014-10-31";"20";"ROSAMARINA";"68.09"
"2014-11-30";"20";"ROSAMARINA";"65.76"
"2014-12-31";"20";"ROSAMARINA";"63.01"
"2015-01-31";"20";"ROSAMARINA";"69.06"
"2015-02-28";"20";"ROSAMARINA";"102.97"
"2015-04-01";"20";"ROSAMARINA";"100.74"
"2015-05-01";"20";"ROSAMARINA";"101.02"
"2015-06-01";"20";"ROSAMARINA";"98.60"
"2015-07-01";"20";"ROSAMARINA";"94.02"
"2015-08-01";"20";"ROSAMARINA";"86.80"
"2015-09-01";"20";"ROSAMARINA";"80.47"
"2015-10-01";"20";"ROSAMARINA";"70.86"
"2015-10-31";"20";"ROSAMARINA";"78.78"
"2015-11-30";"20";"ROSAMARINA";"90.41"
"2015-12-31";"20";"ROSAMARINA";"84.39"
"2016-01-31";"20";"ROSAMARINA";"85.15"
"2016-02-29";"20";"ROSAMARINA";"93.76"
"2016-04-01";"20";"ROSAMARINA";"86.67"
"2016-05-01";"20";"ROSAMARINA";"81.31"
"2016-06-01";"20";"ROSAMARINA";"73.08"
"2016-07-01";"20";"ROSAMARINA";"64.84"
"2016-08-01";"20";"ROSAMARINA";"53.78"
"2016-09-01";"20";"ROSAMARINA";"46.57"
"2016-10-01";"20";"ROSAMARINA";"41.24"
"2016-10-31";"20";"ROSAMARINA";"36.84"
"2016-11-30";"20";"ROSAMARINA";"39.08"
"2016-12-31";"20";"ROSAMARINA";"36.42"
"2017-01-31";"20";"ROSAMARINA";"58.25"
"2017-02-28";"20";"ROSAMARINA";"61.01"
"2017-04-01";"20";"ROSAMARINA";"60.87"
"2017-05-01";"20";"ROSAMARINA";"60.06"
"2017-06-01";"20";"ROSAMARINA";"55.02"
"2017-07-01";"20";"ROSAMARINA";"48.94"
"2017-08-01";"20";"ROSAMARINA";"41.89"
"2017-09-01";"20";"ROSAMARINA";"34.40"
"2017-10-01";"20";"ROSAMARINA";"29.18"
"2017-10-31";"20";"ROSAMARINA";"24.99"
"2017-11-30";"20";"ROSAMARINA";"22.13"
"2017-12-31";"20";"ROSAMARINA";"19.39"
"2018-01-31";"20";"ROSAMARINA";"16.91"
"2018-02-28";"20";"ROSAMARINA";"30.28"
"2018-04-01";"20";"ROSAMARINA";"38.44"
"2018-05-01";"20";"ROSAMARINA";"39.94"
"2018-06-01";"20";"ROSAMARINA";"38.90"
"2018-07-01";"20";"ROSAMARINA";"35.47"
"2018-08-01";"20";"ROSAMARINA";"30.22"
"2018-09-01";"20";"ROSAMARINA";"27.44"
"2018-10-01";"20";"ROSAMARINA";"23.97"
"2018-10-31";"20";"ROSAMARINA";"24.05"
"2018-11-30";"20";"ROSAMARINA";"67.18"
"2018-12-31";"20";"ROSAMARINA";"71.79"
"2019-01-31";"20";"ROSAMARINA";"71.83"
"2019-02-28";"20";"ROSAMARINA";"70.48"
"2019-04-01";"20";"ROSAMARINA";"74.76"
"2019-05-01";"20";"ROSAMARINA";"73.35"
"2019-06-01";"20";"ROSAMARINA";"71.33"
"2019-07-01";"20";"ROSAMARINA";"66.60"
"2019-08-01";"20";"ROSAMARINA";"60.73"
"2019-09-01";"20";"ROSAMARINA";"54.42"
"2019-10-01";"20";"ROSAMARINA";"50.53"
"2019-10-31";"20";"ROSAMARINA";"46.91"
"2019-11-30";"20";"ROSAMARINA";"49.03"
"2019-12-31";"20";"ROSAMARINA";"55.41"
"2020-01-31";"20";"ROSAMARINA";"55.70"
"2020-02-29";"20";"ROSAMARINA";"52.65"
"2020-04-01";"20";"ROSAMARINA";"56.77"
"2020-05-01";"20";"ROSAMARINA";"56.02"
"2020-06-01";"20";"ROSAMARINA";"51.72"
"2020-07-01";"20";"ROSAMARINA";"46.94"
"2020-08-01";"20";"ROSAMARINA";"40.95"
"2020-09-01";"20";"ROSAMARINA";"34.35"
"2020-10-01";"20";"ROSAMARINA";"29.41"
"2020-10-31";"20";"ROSAMARINA";"25.24"
"2020-11-30";"20";"ROSAMARINA";"22.71"
"2020-12-31";"20";"ROSAMARINA";"22.83"
"2021-01-31";"20";"ROSAMARINA";"27.22"
"2021-02-28";"20";"ROSAMARINA";"36.49"
"2021-04-01";"20";"ROSAMARINA";"44.15"
"2021-05-01";"20";"ROSAMARINA";"44.46"
"2006-12-31";"21";"RUBINO";"6.34"
"2007-01-31";"21";"RUBINO";"6.37"
