cod,diga,data,volume
dig-26,Scanzano,2009-08-01,8.27
dig-28,Trinità,2009-08-01,10.28
dig-01,Àncipa,2009-07-01,10.62
dig-02,Arancio,2009-07-01,25.70
dig-03,Castello,2009-07-01,18.98
dig-04,Cimia,2009-07-01,8.15
dig-05,Comunelli,2009-07-01,2.25
dig-06,Disueri,2009-07-01,5.10
dig-07,Fanaco,2009-07-01,17.85
dig-09,Garcia (M. Francese),2009-07-01,65.23
dig-10,Gorgo Lago,2009-07-01,1.17
dig-12,Leone,2009-07-01,3.98
dig-13,Nicoletti,2009-07-01,16.12
dig-14,Ogliastro (Don Sturzo),2009-07-01,99.02
dig-15,Olivo,2009-07-01,6.93
dig-17,Piana Degli Albanesi,2009-07-01,20.39
dig-18,Poma,2009-07-01,63.57
dig-19,Pozzillo,2009-07-01,94.22
dig-20,Prizzi,2009-07-01,8.19
dig-22,Rosamarina,2009-07-01,79.02
dig-23,Rubino,2009-07-01,10.74
dig-24,San Giovanni,2009-07-01,14.98
dig-25,Santa Rosalia,2009-07-01,19.98
dig-26,Scanzano,2009-07-01,9.53
dig-28,Trinità,2009-07-01,13.03
dig-01,Àncipa,2009-06-01,12.44
dig-02,Arancio,2009-06-01,27.58
dig-03,Castello,2009-06-01,20.88
dig-04,Cimia,2009-06-01,8.20
dig-05,Comunelli,2009-06-01,2.30
dig-06,Disueri,2009-06-01,5.40
dig-07,Fanaco,2009-06-01,18.81
dig-09,Garcia (M. Francese),2009-06-01,65.77
dig-10,Gorgo Lago,2009-06-01,1.28
dig-12,Leone,2009-06-01,4.06
dig-13,Nicoletti,2009-06-01,16.57
dig-14,Ogliastro (Don Sturzo),2009-06-01,103.62
dig-15,Olivo,2009-06-01,7.47
dig-17,Piana Degli Albanesi,2009-06-01,21.66
dig-18,Poma,2009-06-01,67.23
dig-19,Pozzillo,2009-06-01,106.05
dig-20,Prizzi,2009-06-01,8.38
dig-22,Rosamarina,2009-06-01,83.96
dig-23,Rubino,2009-06-01,11.24
dig-24,San Giovanni,2009-06-01,15.60
dig-25,Santa Rosalia,2009-06-01,20.07
dig-26,Scanzano,2009-06-01,10.68
dig-28,Trinità,2009-06-01,13.26
dig-01,Àncipa,2009-05-01,12.80
dig-02,Arancio,2009-05-01,27.46
dig-03,Castello,2009-05-01,20.94
dig-04,Cimia,2009-05-01,8.35
dig-05,Comunelli,2009-05-01,2.30
dig-06,Disueri,2009-05-01,5.10
dig-07,Fanaco,2009-05-01,19.21
dig-09,Garcia (M. Francese),2009-05-01,64.31
dig-10,Gorgo Lago,2009-05-01,1.16
dig-12,Leone,2009-05-01,4.19
dig-13,Nicoletti,2009-05-01,17.00
dig-14,Ogliastro (Don Sturzo),2009-05-01,104.61
dig-15,Olivo,2009-05-01,7.60
dig-17,Piana Degli Albanesi,2009-05-01,22.72
dig-18,Poma,2009-05-01,68.74
dig-19,Pozzillo,2009-05-01,107.68
dig-20,Prizzi,2009-05-01,8.43
dig-22,Rosamarina,2009-05-01,86.54
dig-23,Rubino,2009-05-01,11.45
dig-24,San Giovanni,2009-05-01,15.84
dig-25,Santa Rosalia,2009-05-01,20.11
dig-26,Scanzano,2009-05-01,11.56
dig-28,Trinità,2009-05-01,13.16
dig-01,Àncipa,2009-04-01,10.79
dig-02,Arancio,2009-04-01,27.46
dig-03,Castello,2009-04-01,21.00
dig-04,Cimia,2009-04-01,8.25
dig-05,Comunelli,2009-04-01,2.40
dig-06,Disueri,2009-04-01,6.40
dig-07,Fanaco,2009-04-01,19.30
dig-09,Garcia (M. Francese),2009-04-01,63.85
dig-10,Gorgo Lago,2009-04-01,1.15
dig-12,Leone,2009-04-01,4.21
dig-13,Nicoletti,2009-04-01,16.38
dig-14,Ogliastro (Don Sturzo),2009-04-01,105.00
dig-15,Olivo,2009-04-01,7.06
dig-17,Piana Degli Albanesi,2009-04-01,21.43
dig-18,Poma,2009-04-01,64.26
dig-19,Pozzillo,2009-04-01,104.00
dig-20,Prizzi,2009-04-01,8.44
dig-22,Rosamarina,2009-04-01,82.26
dig-23,Rubino,2009-04-01,11.37
dig-24,San Giovanni,2009-04-01,15.92
dig-25,Santa Rosalia,2009-04-01,20.07
dig-26,Scanzano,2009-04-01,11.65
dig-28,Trinità,2009-04-01,13.00
dig-01,Àncipa,2009-03-01,9.13
dig-02,Arancio,2009-03-01,24.24
dig-03,Castello,2009-03-01,18.84
dig-04,Cimia,2009-03-01,8.00
dig-05,Comunelli,2009-03-01,1.50
dig-06,Disueri,2009-03-01,5.10
dig-07,Fanaco,2009-03-01,16.68
dig-09,Garcia (M. Francese),2009-03-01,63.21
dig-10,Gorgo Lago,2009-03-01,0.99
dig-12,Leone,2009-03-01,3.88
dig-13,Nicoletti,2009-03-01,16.29
dig-14,Ogliastro (Don Sturzo),2009-03-01,104.22
dig-15,Olivo,2009-03-01,6.72
dig-17,Piana Degli Albanesi,2009-03-01,18.79
dig-18,Poma,2009-03-01,49.94
dig-19,Pozzillo,2009-03-01,106.34
dig-20,Prizzi,2009-03-01,8.43
dig-22,Rosamarina,2009-03-01,60.58
dig-23,Rubino,2009-03-01,10.35
dig-24,San Giovanni,2009-03-01,16.04
dig-25,Santa Rosalia,2009-03-01,20.08
dig-26,Scanzano,2009-03-01,11.32
dig-28,Trinità,2009-03-01,11.01
dig-01,Àncipa,2009-02-01,9.27
dig-02,Arancio,2009-02-01,19.04
dig-03,Castello,2009-02-01,13.25
dig-04,Cimia,2009-02-01,8.26
dig-05,Comunelli,2009-02-01,2.12
dig-06,Disueri,2009-02-01,10.00
dig-07,Fanaco,2009-02-01,11.82
dig-09,Garcia (M. Francese),2009-02-01,52.12
dig-10,Gorgo Lago,2009-02-01,0.44
dig-12,Leone,2009-02-01,3.91
dig-13,Nicoletti,2009-02-01,16.30
dig-14,Ogliastro (Don Sturzo),2009-02-01,102.90
dig-15,Olivo,2009-02-01,6.46
dig-17,Piana Degli Albanesi,2009-02-01,15.01
dig-18,Poma,2009-02-01,28.23
dig-19,Pozzillo,2009-02-01,106.05
dig-20,Prizzi,2009-02-01,7.06
dig-22,Rosamarina,2009-02-01,33.88
dig-23,Rubino,2009-02-01,6.88
dig-24,San Giovanni,2009-02-01,15.95
dig-25,Santa Rosalia,2009-02-01,20.18
dig-26,Scanzano,2009-02-01,7.26
dig-28,Trinità,2009-02-01,11.25
dig-01,Àncipa,2009-01-01,8.93
dig-02,Arancio,2009-01-01,12.96
dig-03,Castello,2009-01-01,4.28
dig-04,Cimia,2009-01-01,3.60
dig-05,Comunelli,2009-01-01,2.00
dig-06,Disueri,2009-01-01,2.20
dig-07,Fanaco,2009-01-01,1.70
dig-09,Garcia (M. Francese),2009-01-01,30.06
dig-10,Gorgo Lago,2009-01-01,0.26
dig-12,Leone,2009-01-01,1.08
dig-13,Nicoletti,2009-01-01,15.11
dig-14,Ogliastro (Don Sturzo),2009-01-01,63.86
dig-15,Olivo,2009-01-01,3.75
dig-17,Piana Degli Albanesi,2009-01-01,10.01
dig-18,Poma,2009-01-01,18.25
dig-19,Pozzillo,2009-01-01,39.18
dig-20,Prizzi,2009-01-01,2.31
dig-22,Rosamarina,2009-01-01,9.95
dig-23,Rubino,2009-01-01,3.59
dig-24,San Giovanni,2009-01-01,10.35
dig-25,Santa Rosalia,2009-01-01,18.61
dig-26,Scanzano,2009-01-01,1.28
dig-28,Trinità,2009-01-01,9.04
dig-01,Àncipa,2008-12-01,1.00
dig-02,Arancio,2008-12-01,12.79
dig-03,Castello,2008-12-01,3.57
dig-04,Cimia,2008-12-01,2.50
dig-05,Comunelli,2008-12-01,0.50
dig-06,Disueri,2008-12-01,2.00
dig-07,Fanaco,2008-12-01,1.00
dig-09,Garcia (M. Francese),2008-12-01,30.35
dig-10,Gorgo Lago,2008-12-01,0.25
dig-12,Leone,2008-12-01,0.65
dig-13,Nicoletti,2008-12-01,11.81
dig-14,Ogliastro (Don Sturzo),2008-12-01,53.39
dig-15,Olivo,2008-12-01,2.15
dig-17,Piana Degli Albanesi,2008-12-01,10.16
dig-18,Poma,2008-12-01,18.49
dig-19,Pozzillo,2008-12-01,5.63
dig-20,Prizzi,2008-12-01,2.25
dig-22,Rosamarina,2008-12-01,10.48
dig-23,Rubino,2008-12-01,3.34
dig-24,San Giovanni,2008-12-01,9.38
dig-25,Santa Rosalia,2008-12-01,15.85
dig-26,Scanzano,2008-12-01,2.80
dig-28,Trinità,2008-12-01,7.06
dig-01,Àncipa,2008-11-01,1.98
dig-02,Arancio,2008-11-01,13.44
dig-03,Castello,2008-11-01,3.53
dig-04,Cimia,2008-11-01,2.20
dig-05,Comunelli,2008-11-01,0.00
dig-06,Disueri,2008-11-01,0.63
dig-07,Fanaco,2008-11-01,1.30
dig-09,Garcia (M. Francese),2008-11-01,31.47
dig-10,Gorgo Lago,2008-11-01,0.26
dig-12,Leone,2008-11-01,0.60
dig-13,Nicoletti,2008-11-01,11.78
dig-14,Ogliastro (Don Sturzo),2008-11-01,51.15
dig-15,Olivo,2008-11-01,1.86
dig-17,Piana Degli Albanesi,2008-11-01,10.80
dig-18,Poma,2008-11-01,20.23
dig-19,Pozzillo,2008-11-01,4.20
dig-20,Prizzi,2008-11-01,2.53
dig-22,Rosamarina,2008-11-01,11.90
dig-23,Rubino,2008-11-01,3.39
dig-24,San Giovanni,2008-11-01,9.24
dig-25,Santa Rosalia,2008-11-01,15.64
dig-26,Scanzano,2008-11-01,3.10
dig-28,Trinità,2008-11-01,6.83
dig-01,Àncipa,2008-10-01,3.63
dig-02,Arancio,2008-10-01,13.67
dig-03,Castello,2008-10-01,3.65
dig-04,Cimia,2008-10-01,3.80
dig-05,Comunelli,2008-10-01,0.00
dig-06,Disueri,2008-10-01,0.60
dig-07,Fanaco,2008-10-01,1.80
dig-09,Garcia (M. Francese),2008-10-01,34.05
dig-10,Gorgo Lago,2008-10-01,0.28
dig-12,Leone,2008-10-01,0.57
dig-13,Nicoletti,2008-10-01,11.73
dig-14,Ogliastro (Don Sturzo),2008-10-01,54.87
dig-15,Olivo,2008-10-01,1.84
dig-17,Piana Degli Albanesi,2008-10-01,11.31
dig-18,Poma,2008-10-01,22.16
dig-19,Pozzillo,2008-10-01,4.17
dig-20,Prizzi,2008-10-01,3.03
dig-22,Rosamarina,2008-10-01,14.44
dig-23,Rubino,2008-10-01,3.39
dig-24,San Giovanni,2008-10-01,9.23
dig-25,Santa Rosalia,2008-10-01,16.37
dig-26,Scanzano,2008-10-01,4.12
dig-28,Trinità,2008-10-01,6.27
dig-01,Àncipa,2008-09-01,5.33
dig-02,Arancio,2008-09-01,14.38
dig-03,Castello,2008-09-01,4.81
dig-04,Cimia,2008-09-01,5.10
dig-05,Comunelli,2008-09-01,0.00
dig-06,Disueri,2008-09-01,1.10
dig-07,Fanaco,2008-09-01,2.75
dig-09,Garcia (M. Francese),2008-09-01,38.44
dig-10,Gorgo Lago,2008-09-01,0.34
dig-12,Leone,2008-09-01,0.60
dig-13,Nicoletti,2008-09-01,11.99
dig-14,Ogliastro (Don Sturzo),2008-09-01,62.78
dig-15,Olivo,2008-09-01,1.89
dig-17,Piana Degli Albanesi,2008-09-01,12.46
dig-18,Poma,2008-09-01,25.82
dig-19,Pozzillo,2008-09-01,5.27
dig-20,Prizzi,2008-09-01,3.58
dig-22,Rosamarina,2008-09-01,18.23
dig-23,Rubino,2008-09-01,3.45
dig-24,San Giovanni,2008-09-01,9.76
dig-25,Santa Rosalia,2008-09-01,17.24
dig-26,Scanzano,2008-09-01,5.15
dig-28,Trinità,2008-09-01,6.73
dig-01,Àncipa,2008-08-01,7.40
dig-02,Arancio,2008-08-01,16.03
dig-03,Castello,2008-08-01,8.42
dig-04,Cimia,2008-08-01,6.20
dig-05,Comunelli,2008-08-01,0.00
dig-06,Disueri,2008-08-01,2.30
dig-07,Fanaco,2008-08-01,4.30
dig-09,Garcia (M. Francese),2008-08-01,46.24
dig-10,Gorgo Lago,2008-08-01,0.44
dig-12,Leone,2008-08-01,0.64
dig-13,Nicoletti,2008-08-01,12.38
dig-14,Ogliastro (Don Sturzo),2008-08-01,73.36
dig-15,Olivo,2008-08-01,1.98
dig-17,Piana Degli Albanesi,2008-08-01,13.50
dig-18,Poma,2008-08-01,31.85
dig-19,Pozzillo,2008-08-01,26.02
dig-20,Prizzi,2008-08-01,5.18
dig-22,Rosamarina,2008-08-01,24.16
dig-23,Rubino,2008-08-01,4.44
dig-24,San Giovanni,2008-08-01,11.11
dig-25,Santa Rosalia,2008-08-01,18.07
dig-26,Scanzano,2008-08-01,6.20
dig-28,Trinità,2008-08-01,8.86
dig-01,Àncipa,2008-07-01,9.40
dig-02,Arancio,2008-07-01,18.76
dig-03,Castello,2008-07-01,12.05
dig-04,Cimia,2008-07-01,7.40
dig-05,Comunelli,2008-07-01,0.00
dig-06,Disueri,2008-07-01,2.80
dig-07,Fanaco,2008-07-01,5.53
dig-09,Garcia (M. Francese),2008-07-01,52.41
dig-10,Gorgo Lago,2008-07-01,0.69
dig-12,Leone,2008-07-01,0.88
dig-13,Nicoletti,2008-07-01,12.81
dig-14,Ogliastro (Don Sturzo),2008-07-01,83.81
dig-15,Olivo,2008-07-01,2.48
dig-17,Piana Degli Albanesi,2008-07-01,14.85
dig-18,Poma,2008-07-01,38.34
dig-19,Pozzillo,2008-07-01,48.47
dig-20,Prizzi,2008-07-01,6.16
dig-22,Rosamarina,2008-07-01,29.68
dig-23,Rubino,2008-07-01,6.29
dig-24,San Giovanni,2008-07-01,12.85
dig-25,Santa Rosalia,2008-07-01,18.83
dig-26,Scanzano,2008-07-01,7.22
dig-28,Trinità,2008-07-01,12.90
dig-01,Àncipa,2008-06-01,11.30
dig-02,Arancio,2008-06-01,20.10
dig-03,Castello,2008-06-01,15.19
dig-04,Cimia,2008-06-01,8.60
dig-05,Comunelli,2008-06-01,0.25
dig-06,Disueri,2008-06-01,3.00
dig-07,Fanaco,2008-06-01,6.25
dig-09,Garcia (M. Francese),2008-06-01,55.42
dig-10,Gorgo Lago,2008-06-01,0.47
dig-12,Leone,2008-06-01,1.66
dig-13,Nicoletti,2008-06-01,13.15
dig-14,Ogliastro (Don Sturzo),2008-06-01,87.00
dig-15,Olivo,2008-06-01,2.85
dig-17,Piana Degli Albanesi,2008-06-01,16.48
dig-18,Poma,2008-06-01,43.26
dig-19,Pozzillo,2008-06-01,56.11
dig-20,Prizzi,2008-06-01,7.11
dig-22,Rosamarina,2008-06-01,33.51
dig-23,Rubino,2008-06-01,7.86
dig-24,San Giovanni,2008-06-01,13.84
dig-25,Santa Rosalia,2008-06-01,19.83
dig-26,Scanzano,2008-06-01,8.29
dig-28,Trinità,2008-06-01,13.19
dig-01,Àncipa,2008-05-01,12.60
dig-02,Arancio,2008-05-01,20.50
dig-03,Castello,2008-05-01,15.42
dig-04,Cimia,2008-05-01,8.10
dig-05,Comunelli,2008-05-01,0.42
dig-06,Disueri,2008-05-01,2.30
dig-07,Fanaco,2008-05-01,6.57
dig-09,Garcia (M. Francese),2008-05-01,56.74
dig-10,Gorgo Lago,2008-05-01,0.53
dig-12,Leone,2008-05-01,2.28
dig-13,Nicoletti,2008-05-01,13.37
dig-14,Ogliastro (Don Sturzo),2008-05-01,87.41
dig-15,Olivo,2008-05-01,3.05
dig-17,Piana Degli Albanesi,2008-05-01,17.76
dig-18,Poma,2008-05-01,45.75
dig-19,Pozzillo,2008-05-01,57.01
dig-20,Prizzi,2008-05-01,7.36
dig-22,Rosamarina,2008-05-01,37.45
dig-23,Rubino,2008-05-01,8.24
dig-24,San Giovanni,2008-05-01,14.25
dig-25,Santa Rosalia,2008-05-01,20.02
dig-26,Scanzano,2008-05-01,8.93
dig-28,Trinità,2008-05-01,13.27
dig-01,Àncipa,2008-04-01,12.06
dig-02,Arancio,2008-04-01,19.91
dig-03,Castello,2008-04-01,14.18
dig-04,Cimia,2008-04-01,5.70
dig-05,Comunelli,2008-04-01,0.48
dig-06,Disueri,2008-04-01,2.30
dig-07,Fanaco,2008-04-01,6.22
dig-09,Garcia (M. Francese),2008-04-01,55.90
dig-10,Gorgo Lago,2008-04-01,0.57
dig-12,Leone,2008-04-01,2.34
dig-13,Nicoletti,2008-04-01,13.51
dig-14,Ogliastro (Don Sturzo),2008-04-01,85.75
dig-15,Olivo,2008-04-01,2.91
dig-17,Piana Degli Albanesi,2008-04-01,18.05
dig-18,Poma,2008-04-01,46.20
dig-19,Pozzillo,2008-04-01,54.17
dig-20,Prizzi,2008-04-01,7.01
dig-22,Rosamarina,2008-04-01,38.63
dig-23,Rubino,2008-04-01,8.18
dig-24,San Giovanni,2008-04-01,14.04
dig-25,Santa Rosalia,2008-04-01,20.02
dig-26,Scanzano,2008-04-01,9.18
dig-28,Trinità,2008-04-01,12.49
dig-01,Àncipa,2008-03-01,9.37
dig-02,Arancio,2008-03-01,17.79
dig-03,Castello,2008-03-01,11.17
dig-04,Cimia,2008-03-01,5.10
dig-05,Comunelli,2008-03-01,0.45
dig-06,Disueri,2008-03-01,1.80
dig-07,Fanaco,2008-03-01,4.45
dig-09,Garcia (M. Francese),2008-03-01,48.93
dig-10,Gorgo Lago,2008-03-01,0.57
dig-12,Leone,2008-03-01,0.70
dig-13,Nicoletti,2008-03-01,13.46
dig-14,Ogliastro (Don Sturzo),2008-03-01,83.53
dig-15,Olivo,2008-03-01,2.66
dig-17,Piana Degli Albanesi,2008-03-01,16.71
dig-18,Poma,2008-03-01,43.23
dig-19,Pozzillo,2008-03-01,46.33
dig-20,Prizzi,2008-03-01,5.53
dig-22,Rosamarina,2008-03-01,35.74
dig-23,Rubino,2008-03-01,7.78
dig-24,San Giovanni,2008-03-01,13.52
dig-25,Santa Rosalia,2008-03-01,20.01
dig-26,Scanzano,2008-03-01,4.09
dig-28,Trinità,2008-03-01,11.48
dig-01,Àncipa,2008-02-01,9.27
dig-02,Arancio,2008-02-01,17.43
dig-03,Castello,2008-02-01,10.22
dig-04,Cimia,2008-02-01,4.70
dig-05,Comunelli,2008-02-01,0.40
dig-06,Disueri,2008-02-01,1.80
dig-07,Fanaco,2008-02-01,4.14
dig-09,Garcia (M. Francese),2008-02-01,49.03
dig-10,Gorgo Lago,2008-02-01,0.55
dig-12,Leone,2008-02-01,0.98
dig-13,Nicoletti,2008-02-01,13.58
dig-14,Ogliastro (Don Sturzo),2008-02-01,80.81
dig-15,Olivo,2008-02-01,2.52
dig-17,Piana Degli Albanesi,2008-02-01,17.02
dig-18,Poma,2008-02-01,44.00
dig-19,Pozzillo,2008-02-01,41.96
dig-20,Prizzi,2008-02-01,5.47
dig-22,Rosamarina,2008-02-01,36.63
dig-23,Rubino,2008-02-01,7.83
dig-24,San Giovanni,2008-02-01,13.23
dig-25,Santa Rosalia,2008-02-01,20.05
dig-26,Scanzano,2008-02-01,7.33
dig-28,Trinità,2008-02-01,11.12
dig-01,Àncipa,2008-01-01,8.97
dig-02,Arancio,2008-01-01,16.31
dig-03,Castello,2008-01-01,8.98
dig-04,Cimia,2008-01-01,4.60
dig-05,Comunelli,2008-01-01,0.30
dig-06,Disueri,2008-01-01,1.30
dig-07,Fanaco,2008-01-01,2.00
dig-09,Garcia (M. Francese),2008-01-01,47.63
dig-10,Gorgo Lago,2008-01-01,0.54
dig-12,Leone,2008-01-01,1.19
dig-13,Nicoletti,2008-01-01,13.38
dig-14,Ogliastro (Don Sturzo),2008-01-01,73.57
dig-15,Olivo,2008-01-01,2.22
dig-17,Piana Degli Albanesi,2008-01-01,17.30
dig-18,Poma,2008-01-01,43.46
dig-19,Pozzillo,2008-01-01,21.56
dig-20,Prizzi,2008-01-01,4.84
dig-22,Rosamarina,2008-01-01,35.40
dig-23,Rubino,2008-01-01,7.62
dig-24,San Giovanni,2008-01-01,12.64
dig-25,Santa Rosalia,2008-01-01,18.88
dig-26,Scanzano,2008-01-01,6.75
dig-28,Trinità,2008-01-01,10.56
dig-01,Àncipa,2007-12-01,5.55
dig-02,Arancio,2007-12-01,14.44
dig-03,Castello,2007-12-01,7.60
dig-04,Cimia,2007-12-01,4.40
dig-05,Comunelli,2007-12-01,0.23
dig-06,Disueri,2007-12-01,0.40
dig-07,Fanaco,2007-12-01,2.00
dig-09,Garcia (M. Francese),2007-12-01,42.94
dig-10,Gorgo Lago,2007-12-01,0.51
dig-12,Leone,2007-12-01,1.19
dig-13,Nicoletti,2007-12-01,13.24
dig-14,Ogliastro (Don Sturzo),2007-12-01,65.89
dig-15,Olivo,2007-12-01,1.94
dig-17,Piana Degli Albanesi,2007-12-01,15.39
dig-18,Poma,2007-12-01,38.02
dig-19,Pozzillo,2007-12-01,9.53
dig-20,Prizzi,2007-12-01,4.09
dig-22,Rosamarina,2007-12-01,34.46
dig-23,Rubino,2007-12-01,6.43
dig-24,San Giovanni,2007-12-01,11.66
dig-25,Santa Rosalia,2007-12-01,16.55
dig-26,Scanzano,2007-12-01,4.42
dig-28,Trinità,2007-12-01,9.31
dig-01,Àncipa,2007-11-01,4.42
dig-02,Arancio,2007-11-01,13.96
dig-03,Castello,2007-11-01,7.40
dig-04,Cimia,2007-11-01,3.90
dig-05,Comunelli,2007-11-01,0.20
dig-06,Disueri,2007-11-01,0.40
dig-07,Fanaco,2007-11-01,2.53
dig-09,Garcia (M. Francese),2007-11-01,42.02
dig-10,Gorgo Lago,2007-11-01,0.52
dig-12,Leone,2007-11-01,1.85
dig-13,Nicoletti,2007-11-01,13.20
dig-14,Ogliastro (Don Sturzo),2007-11-01,63.33
dig-15,Olivo,2007-11-01,1.80
dig-17,Piana Degli Albanesi,2007-11-01,14.43
dig-18,Poma,2007-11-01,35.83
dig-19,Pozzillo,2007-11-01,5.13
dig-20,Prizzi,2007-11-01,3.85
dig-22,Rosamarina,2007-11-01,36.56
dig-23,Rubino,2007-11-01,6.28
dig-24,San Giovanni,2007-11-01,11.41
dig-25,Santa Rosalia,2007-11-01,16.49
dig-26,Scanzano,2007-11-01,4.13
dig-28,Trinità,2007-11-01,8.60
dig-01,Àncipa,2007-10-01,5.41
dig-02,Arancio,2007-10-01,13.84
dig-03,Castello,2007-10-01,7.82
dig-04,Cimia,2007-10-01,4.10
dig-05,Comunelli,2007-10-01,0.00
dig-06,Disueri,2007-10-01,0.40
dig-07,Fanaco,2007-10-01,3.73
dig-09,Garcia (M. Francese),2007-10-01,43.35
dig-10,Gorgo Lago,2007-10-01,0.56
dig-12,Leone,2007-10-01,2.21
dig-13,Nicoletti,2007-10-01,13.32
dig-14,Ogliastro (Don Sturzo),2007-10-01,68.25
dig-15,Olivo,2007-10-01,1.72
dig-17,Piana Degli Albanesi,2007-10-01,14.65
dig-18,Poma,2007-10-01,36.05
dig-19,Pozzillo,2007-10-01,4.61
dig-20,Prizzi,2007-10-01,4.00
dig-22,Rosamarina,2007-10-01,39.92
dig-23,Rubino,2007-10-01,6.36
dig-24,San Giovanni,2007-10-01,11.30
dig-25,Santa Rosalia,2007-10-01,16.82
dig-26,Scanzano,2007-10-01,4.91
dig-28,Trinità,2007-10-01,8.26
dig-01,Àncipa,2007-09-01,7.01
dig-02,Arancio,2007-09-01,14.34
dig-03,Castello,2007-09-01,9.66
dig-04,Cimia,2007-09-01,5.30
dig-05,Comunelli,2007-09-01,0.00
dig-06,Disueri,2007-09-01,0.40
dig-07,Fanaco,2007-09-01,4.87
dig-09,Garcia (M. Francese),2007-09-01,47.00
dig-10,Gorgo Lago,2007-09-01,0.82
dig-12,Leone,2007-09-01,2.64
dig-13,Nicoletti,2007-09-01,13.59
dig-14,Ogliastro (Don Sturzo),2007-09-01,75.92
dig-15,Olivo,2007-09-01,1.92
dig-17,Piana Degli Albanesi,2007-09-01,15.64
dig-18,Poma,2007-09-01,39.22
dig-19,Pozzillo,2007-09-01,5.20
dig-20,Prizzi,2007-09-01,4.97
dig-22,Rosamarina,2007-09-01,45.83
dig-23,Rubino,2007-09-01,6.57
dig-24,San Giovanni,2007-09-01,11.43
dig-25,Santa Rosalia,2007-09-01,17.61
dig-26,Scanzano,2007-09-01,5.85
dig-28,Trinità,2007-09-01,6.40
dig-01,Àncipa,2007-08-01,8.87
dig-02,Arancio,2007-08-01,15.67
dig-03,Castello,2007-08-01,12.83
dig-04,Cimia,2007-08-01,8.00
dig-05,Comunelli,2007-08-01,0.05
dig-06,Disueri,2007-08-01,1.00
dig-07,Fanaco,2007-08-01,6.69
dig-09,Garcia (M. Francese),2007-08-01,53.62
dig-10,Gorgo Lago,2007-08-01,0.82
dig-12,Leone,2007-08-01,3.10
dig-13,Nicoletti,2007-08-01,14.00
dig-14,Ogliastro (Don Sturzo),2007-08-01,85.53
dig-15,Olivo,2007-08-01,2.71
dig-17,Piana Degli Albanesi,2007-08-01,17.34
dig-18,Poma,2007-08-01,44.00
dig-19,Pozzillo,2007-08-01,20.67
dig-20,Prizzi,2007-08-01,6.50
dig-22,Rosamarina,2007-08-01,52.79
dig-23,Rubino,2007-08-01,7.53
dig-24,San Giovanni,2007-08-01,12.50
dig-25,Santa Rosalia,2007-08-01,18.62
dig-26,Scanzano,2007-08-01,7.05
dig-28,Trinità,2007-08-01,9.70
dig-01,Àncipa,2007-07-01,10.75
dig-02,Arancio,2007-07-01,18.69
dig-03,Castello,2007-07-01,16.09
dig-04,Cimia,2007-07-01,8.75
dig-05,Comunelli,2007-07-01,0.40
dig-06,Disueri,2007-07-01,2.50
dig-07,Fanaco,2007-07-01,8.17
dig-09,Garcia (M. Francese),2007-07-01,58.85
dig-10,Gorgo Lago,2007-07-01,1.03
dig-12,Leone,2007-07-01,3.58
dig-13,Nicoletti,2007-07-01,14.46
dig-14,Ogliastro (Don Sturzo),2007-07-01,97.27
dig-15,Olivo,2007-07-01,3.74
dig-17,Piana Degli Albanesi,2007-07-01,18.92
dig-18,Poma,2007-07-01,49.42
dig-19,Pozzillo,2007-07-01,44.44
dig-20,Prizzi,2007-07-01,7.72
dig-22,Rosamarina,2007-07-01,59.17
dig-23,Rubino,2007-07-01,9.31
dig-24,San Giovanni,2007-07-01,13.98
dig-25,Santa Rosalia,2007-07-01,19.69
dig-26,Scanzano,2007-07-01,7.90
dig-28,Trinità,2007-07-01,12.38
dig-01,Àncipa,2007-06-01,11.91
dig-02,Arancio,2007-06-01,20.20
dig-03,Castello,2007-06-01,17.92
dig-04,Cimia,2007-06-01,8.35
dig-05,Comunelli,2007-06-01,0.80
dig-06,Disueri,2007-06-01,3.00
dig-07,Fanaco,2007-06-01,9.07
dig-09,Garcia (M. Francese),2007-06-01,60.44
dig-10,Gorgo Lago,2007-06-01,1.14
dig-12,Leone,2007-06-01,3.86
dig-13,Nicoletti,2007-06-01,14.81
dig-14,Ogliastro (Don Sturzo),2007-06-01,97.81
dig-15,Olivo,2007-06-01,4.16
dig-17,Piana Degli Albanesi,2007-06-01,20.34
dig-18,Poma,2007-06-01,53.00
dig-19,Pozzillo,2007-06-01,47.08
dig-20,Prizzi,2007-06-01,8.09
dig-22,Rosamarina,2007-06-01,63.40
dig-23,Rubino,2007-06-01,10.06
dig-24,San Giovanni,2007-06-01,14.61
dig-25,Santa Rosalia,2007-06-01,19.91
dig-26,Scanzano,2007-06-01,8.68
dig-28,Trinità,2007-06-01,12.32
dig-01,Àncipa,2007-05-01,13.15
dig-02,Arancio,2007-05-01,20.83
dig-03,Castello,2007-05-01,17.91
dig-04,Cimia,2007-05-01,8.35
dig-05,Comunelli,2007-05-01,1.00
dig-06,Disueri,2007-05-01,3.00
dig-07,Fanaco,2007-05-01,9.16
dig-09,Garcia (M. Francese),2007-05-01,60.74
dig-10,Gorgo Lago,2007-05-01,1.23
dig-12,Leone,2007-05-01,3.91
dig-13,Nicoletti,2007-05-01,15.04
dig-14,Ogliastro (Don Sturzo),2007-05-01,97.81
dig-15,Olivo,2007-05-01,4.39
